bigrams,count,percentage,pos
that one,1,0.002,"other,other"
can almost,1,0.002,"other,adv"
almost hear,1,0.002,"adv,verb"
hear the,1,0.002,"verb,other"
the splashes,1,0.002,"other,noun"
of raindrops,1,0.002,"other,verb"
raindrops falling,1,0.002,"verb,verb"
falling into,1,0.002,"verb,other"
into puddles,1,0.002,"other,noun"
puddles the,1,0.002,"noun,other"
is detailed,1,0.002,"verb,adj"
and evokes,1,0.002,"other,noun"
tranquility mixed,1,0.002,"noun,adj"
mixed with,1,0.002,"adj,other"
with nostalgia,1,0.002,"other,adj"
nostalgia edward,1,0.002,"adj,adv"
hopper was,1,0.002,"adj,verb"
capture solitude,1,0.002,"noun,noun"
quiet moments,1,0.002,"adj,noun"
moments and,1,0.002,"noun,other"
to carry,1,0.002,"other,verb"
carry on,1,0.002,"verb,other"
that tradition,1,0.002,"other,noun"
tradition the,1,0.002,"noun,other"
work invites,1,0.002,"verb,noun"
the stories,1,0.002,"other,noun"
stories these,1,0.002,"noun,other"
these old,1,0.002,"other,adj"
old houses,1,0.002,"adj,noun"
houses might,1,0.002,"noun,other"
might hold,1,0.002,"other,verb"
hold within,1,0.002,"verb,other"
within their,1,0.002,"other,other"
their weathered,1,0.002,"other,verb"
weathered walls,1,0.002,"verb,noun"
walls and,1,0.002,"noun,other"
imagine the,1,0.002,"adj,other"
the sounds,1,0.002,"other,verb"
sounds and,1,0.002,"verb,other"
and smells,1,0.002,"other,noun"
smells of,1,0.002,"noun,other"
of cape,1,0.002,"other,noun"
after an,1,0.002,"other,other"
afternoon rain,1,0.002,"noun,noun"
titled summer,1,0.002,"verb,noun"
evening by,1,0.002,"verb,other"
artist edward,1,0.002,"noun,adv"
hopper the,1,0.002,"adj,other"
characterized as,1,0.002,"verb,other"
as social,1,0.002,"other,adj"
social realism,1,0.002,"adj,noun"
realism in,1,0.002,"noun,other"
scene we,1,0.002,"noun,other"
a porch,1,0.002,"other,noun"
porch at,1,0.002,"noun,other"
at dusk,1,0.002,"other,noun"
dusk the,1,0.002,"noun,other"
house they,1,0.002,"noun,other"
they re,1,0.002,"other,verb"
re sitting,1,0.002,"verb,verb"
on has,1,0.002,"other,verb"
old fashioned,1,0.002,"adj,verb"
fashioned look,1,0.002,"verb,noun"
look with,1,0.002,"noun,other"
visible front,1,0.002,"adj,adj"
front door,1,0.002,"adj,noun"
door that,1,0.002,"noun,other"
comfortably next,1,0.002,"adv,adj"
woman their,1,0.002,"noun,other"
their figures,1,0.002,"other,noun"
figures silhouetted,1,0.002,"noun,verb"
silhouetted against,1,0.002,"verb,other"
a streetlamp,1,0.002,"other,noun"
streetlamp or,1,0.002,"noun,other"
sun the,1,0.002,"adj,other"
moment perhaps,1,0.002,"noun,adv"
perhaps indicative,1,0.002,"adv,adj"
or suburb,1,0.002,"other,noun"
suburb during,1,0.002,"noun,other"
the summer,1,0.002,"other,noun"
are warm,1,0.002,"verb,adj"
sky transitioning,1,0.002,"adj,verb"
transitioning from,1,0.002,"verb,other"
from day,1,0.002,"other,noun"
day into,1,0.002,"noun,other"
into night,1,0.002,"other,noun"
night and,1,0.002,"noun,other"
the porch,1,0.002,"other,noun"
porch painted,1,0.002,"noun,verb"
in hues,1,0.002,"other,noun"
long warm,1,0.002,"adj,adj"
warm evening,1,0.002,"adj,verb"
evening the,1,0.002,"verb,other"
detail evident,1,0.002,"noun,adj"
the wood,1,0.002,"other,noun"
wood on,1,0.002,"noun,other"
characters clothing,1,0.002,"noun,verb"
light reflected,1,0.002,"adj,verb"
reflected off,1,0.002,"verb,other"
off their,1,0.002,"other,other"
faces the,1,0.002,"verb,other"
this summer,1,0.002,"other,noun"
evening rather,1,0.002,"verb,adv"
than relying,1,0.002,"other,verb"
relying on,1,0.002,"verb,other"
on dramatic,1,0.002,"other,adj"
dramatic action,1,0.002,"adj,noun"
action or,1,0.002,"noun,other"
or vibrant,1,0.002,"other,adj"
a snapshot,1,0.002,"other,adj"
snapshot of,1,0.002,"adj,other"
an eye,1,0.002,"other,noun"
eye for,1,0.002,"noun,other"
for authenticity,1,0.002,"other,noun"
door open,1,0.002,"noun,adj"
reveal a,1,0.002,"verb,other"
a seascape,1,0.002,"other,noun"
room appears,1,0.002,"noun,verb"
larger building,1,0.002,"adj,noun"
or house,1,0.002,"other,noun"
visible architectural,1,0.002,"adj,adj"
as trim,1,0.002,"other,verb"
trim around,1,0.002,"verb,other"
walls a,1,0.002,"noun,other"
carpet and,1,0.002,"noun,other"
some furniture,1,0.002,"other,noun"
furniture including,1,0.002,"noun,verb"
or dresser,1,0.002,"other,noun"
dresser in,1,0.002,"noun,other"
the corner,1,0.002,"other,noun"
or solitude,1,0.002,"other,noun"
solitude the,1,0.002,"noun,other"
coming through,1,0.002,"verb,other"
door casts,1,0.002,"noun,noun"
casts shadows,1,0.002,"noun,verb"
interior giving,1,0.002,"adj,verb"
giving depth,1,0.002,"verb,adj"
and enhancing,1,0.002,"other,verb"
interior and,1,0.002,"adj,other"
and exterior,1,0.002,"other,adj"
exterior scenes,1,0.002,"adj,noun"
outside shows,1,0.002,"adj,verb"
an ocean,1,0.002,"other,noun"
large lake,1,0.002,"adj,noun"
lake due,1,0.002,"noun,adj"
its calm,1,0.002,"other,adj"
calm surface,1,0.002,"adj,noun"
surface and,1,0.002,"noun,other"
and distant,1,0.002,"other,adj"
distant horizon,1,0.002,"adj,noun"
line there,1,0.002,"noun,other"
no sign,1,0.002,"other,noun"
sign of,1,0.002,"noun,other"
human activity,1,0.002,"adj,noun"
activity in,1,0.002,"noun,other"
this outdoor,1,0.002,"other,adj"
outdoor scene,1,0.002,"adj,noun"
of solitude,1,0.002,"other,noun"
solitude overall,1,0.002,"noun,adj"
of stillness,1,0.002,"other,noun"
stillness where,1,0.002,"noun,other"
where one,1,0.002,"other,other"
might find,1,0.002,"other,verb"
find both,1,0.002,"verb,other"
both comfort,1,0.002,"other,noun"
comfort in,1,0.002,"noun,other"
the familiar,1,0.002,"other,adj"
familiar space,1,0.002,"adj,noun"
space within,1,0.002,"noun,other"
within and,1,0.002,"other,other"
of longing,1,0.002,"other,verb"
longing for,1,0.002,"verb,other"
the vastness,1,0.002,"other,noun"
vastness beyond,1,0.002,"noun,other"
title rooms,1,0.002,"noun,noun"
rooms by,1,0.002,"noun,other"
sea suggests,1,0.002,"noun,verb"
an exploration,1,0.002,"other,noun"
of themes,1,0.002,"other,noun"
themes like,1,0.002,"noun,other"
like introspection,1,0.002,"other,noun"
introspection nature,1,0.002,"noun,adj"
in our,1,0.002,"other,other"
our lives,1,0.002,"other,verb"
lives and,1,0.002,"verb,other"
perhaps the,1,0.002,"adv,other"
the coexistence,1,0.002,"other,noun"
coexistence of,1,0.002,"noun,other"
tranquility with,1,0.002,"noun,other"
certain melancholic,1,0.002,"adj,adj"
melancholic or,1,0.002,"adj,other"
theatrical portrayal,1,0.002,"adj,adj"
of lady,1,0.002,"other,adj"
macbeth a,1,0.002,"noun,other"
character from,1,0.002,"noun,other"
from william,1,0.002,"other,adj"
william shakespeare,1,0.002,"adj,verb"
s play,1,0.002,"noun,noun"
play macbeth,1,0.002,"noun,noun"
macbeth actress,1,0.002,"noun,adj"
actress ellen,1,0.002,"adj,verb"
macbeth holding,1,0.002,"noun,verb"
a crown,1,0.002,"other,adj"
crown above,1,0.002,"adj,other"
hip embodying,1,0.002,"noun,verb"
regal aspect,1,0.002,"adj,verb"
character she,1,0.002,"noun,other"
be fully,1,0.002,"verb,adv"
fully immersed,1,0.002,"adv,verb"
performance conveying,1,0.002,"noun,verb"
and ambition,1,0.002,"other,noun"
ambition that,1,0.002,"noun,other"
that defines,1,0.002,"other,noun"
defines lady,1,0.002,"noun,adj"
macbeth s,1,0.002,"noun,noun"
s character,1,0.002,"noun,noun"
character terry,1,0.002,"noun,adj"
is costumed,1,0.002,"verb,verb"
costumed elaborately,1,0.002,"verb,adv"
elaborately wearing,1,0.002,"adv,verb"
ornate dress,1,0.002,"verb,noun"
royal context,1,0.002,"noun,adj"
features detailed,1,0.002,"noun,adj"
and fabrics,1,0.002,"other,noun"
fabrics adding,1,0.002,"noun,verb"
image her,1,0.002,"noun,other"
dark eyeshadow,1,0.002,"adj,adj"
eyeshadow and,1,0.002,"adj,other"
and lipstick,1,0.002,"other,adj"
lipstick enhancing,1,0.002,"adj,verb"
enhancing her,1,0.002,"verb,other"
her intense,1,0.002,"other,verb"
gaze her,1,0.002,"noun,other"
waves contributing,1,0.002,"noun,verb"
overall opulence,1,0.002,"adj,noun"
opulence of,1,0.002,"noun,other"
is realism,1,0.002,"verb,noun"
realism as,1,0.002,"noun,other"
attire facial,1,0.002,"noun,adj"
facial expressions,1,0.002,"adj,noun"
expressions and,1,0.002,"noun,other"
lifelike portrayal,1,0.002,"other,adj"
s emotions,1,0.002,"noun,noun"
emotions the,1,0.002,"noun,other"
artist john,1,0.002,"noun,noun"
subtle nuances,1,0.002,"adj,noun"
human expression,1,0.002,"adj,noun"
emotion which,1,0.002,"noun,other"
terry as,1,0.002,"adj,other"
macbeth the,1,0.002,"noun,other"
dark allowing,1,0.002,"adj,verb"
remain focused,1,0.002,"verb,verb"
on ellen,1,0.002,"other,verb"
terry and,1,0.002,"adj,other"
body further,1,0.002,"noun,adv"
role overall,1,0.002,"noun,adj"
famous actor,1,0.002,"adj,verb"
actor in,1,0.002,"verb,other"
of shakespeare,1,0.002,"other,verb"
most powerful,1,0.002,"adv,adj"
powerful female,1,0.002,"adj,adj"
female roles,1,0.002,"adj,noun"
woman identified,1,0.002,"noun,verb"
as flora,1,0.002,"other,verb"
flora priestley,1,0.002,"verb,noun"
priestley the,1,0.002,"noun,other"
light rather,1,0.002,"adj,adv"
portrait flora,1,0.002,"verb,verb"
flora s,1,0.002,"verb,noun"
loose curls,1,0.002,"adj,noun"
curls around,1,0.002,"noun,other"
head suggesting,1,0.002,"noun,verb"
relaxed or,1,0.002,"verb,other"
setting she,1,0.002,"verb,other"
dark dress,1,0.002,"adj,noun"
be lace,1,0.002,"verb,noun"
neckline adding,1,0.002,"adj,verb"
elegance to,1,0.002,"noun,other"
particularly noteworthy,1,0.002,"adv,adj"
noteworthy it,1,0.002,"adj,other"
is referred,1,0.002,"verb,verb"
as lamplight,1,0.002,"other,verb"
lamplight study,1,0.002,"verb,verb"
implies that,1,0.002,"noun,other"
the illumination,1,0.002,"other,noun"
illumination comes,1,0.002,"noun,verb"
a source,1,0.002,"other,noun"
source not,1,0.002,"noun,adv"
frame this,1,0.002,"noun,other"
this soft,1,0.002,"other,adj"
light casts,1,0.002,"adj,noun"
casts gentle,1,0.002,"noun,adj"
shadows across,1,0.002,"verb,other"
across her,1,0.002,"other,other"
shoulders contributing,1,0.002,"noun,verb"
that singer,1,0.002,"other,adj"
was skilled,1,0.002,"verb,verb"
skilled at,1,0.002,"verb,other"
capturing atmospheric,1,0.002,"verb,adj"
atmospheric effects,1,0.002,"adj,noun"
effects a,1,0.002,"noun,other"
of impressionistic,1,0.002,"other,adj"
minimal focusing,1,0.002,"adj,verb"
on flora,1,0.002,"other,verb"
flora herself,1,0.002,"verb,other"
herself it,1,0.002,"other,other"
tones but,1,0.002,"noun,other"
are kept,1,0.002,"verb,other"
kept to,1,0.002,"other,other"
a minimum,1,0.002,"other,adj"
minimum in,1,0.002,"adj,other"
maintain focus,1,0.002,"verb,noun"
is peaceful,1,0.002,"verb,adj"
and introspective,1,0.002,"other,adj"
introspective capturing,1,0.002,"adj,verb"
glass vase,1,0.002,"noun,noun"
yellow daffodils,1,0.002,"adj,noun"
daffodils which,1,0.002,"noun,other"
cloth there,1,0.002,"noun,other"
also two,1,0.002,"adv,other"
oranges visible,1,0.002,"verb,adj"
is to,1,0.002,"verb,other"
and closer,1,0.002,"other,adv"
dark drape,1,0.002,"adj,noun"
drape adding,1,0.002,"noun,verb"
fluid capturing,1,0.002,"noun,verb"
impressionistic manner,1,0.002,"adj,adj"
yellow of,1,0.002,"adj,other"
the daffodils,1,0.002,"other,noun"
daffodils contrasting,1,0.002,"noun,verb"
background creates,1,0.002,"noun,noun"
striking image,1,0.002,"verb,noun"
manipulation or,1,0.002,"noun,other"
or composite,1,0.002,"other,adj"
composite rather,1,0.002,"adj,adv"
than an,1,0.002,"other,other"
actual piece,1,0.002,"adj,noun"
shows what,1,0.002,"verb,other"
classical architecture,1,0.002,"adj,noun"
architecture specifically,1,0.002,"noun,adv"
specifically the,1,0.002,"adv,other"
base and,1,0.002,"adj,other"
column from,1,0.002,"noun,other"
palace facade,1,0.002,"noun,noun"
facade the,1,0.002,"noun,other"
titled base,1,0.002,"verb,adj"
palace and,1,0.002,"noun,other"
is credited,1,0.002,"verb,verb"
credited to,1,0.002,"verb,other"
to john,1,0.002,"other,noun"
sargent who,1,0.002,"adj,other"
indeed known,1,0.002,"adv,verb"
his impressionist,1,0.002,"other,adj"
or edited,1,0.002,"other,verb"
edited to,1,0.002,"verb,other"
include various,1,0.002,"verb,adj"
that do,1,0.002,"other,verb"
not align,1,0.002,"adv,noun"
with typical,1,0.002,"other,adj"
typical impressionist,1,0.002,"adj,adj"
techniques 1,1,0.002,"noun,other"
1 the,1,0.002,"other,other"
are unnatural,1,0.002,"verb,adj"
unnatural and,1,0.002,"adj,other"
and inconsistent,1,0.002,"other,noun"
inconsistent which,1,0.002,"noun,other"
suggest digital,1,0.002,"noun,adj"
manipulation 2,1,0.002,"noun,other"
2 the,1,0.002,"other,other"
textures appear,1,0.002,"noun,verb"
appear artificial,1,0.002,"verb,adj"
artificial as,1,0.002,"adj,other"
they were,1,0.002,"other,verb"
were painted,1,0.002,"verb,verb"
painted over,1,0.002,"verb,other"
over a,1,0.002,"other,other"
different background,1,0.002,"adj,noun"
background 3,1,0.002,"noun,other"
the proportions,1,0.002,"other,noun"
and details,1,0.002,"other,noun"
details do,1,0.002,"noun,verb"
not match,1,0.002,"adv,verb"
match classical,1,0.002,"verb,adj"
architectural standards,1,0.002,"adj,noun"
standards giving,1,0.002,"noun,verb"
an edited,1,0.002,"other,verb"
edited photo,1,0.002,"verb,noun"
photo or,1,0.002,"noun,other"
or collage,1,0.002,"other,noun"
collage rather,1,0.002,"noun,adv"
a carefully,1,0.002,"other,adv"
carefully rendered,1,0.002,"adv,verb"
rendered painting,1,0.002,"verb,verb"
painting 4,1,0.002,"verb,other"
4 there,1,0.002,"other,other"
visible brushwork,1,0.002,"adj,noun"
brushwork or,1,0.002,"noun,other"
or texture,1,0.002,"other,noun"
paintings by,1,0.002,"noun,other"
sargent overall,1,0.002,"adj,adj"
overall while,1,0.002,"adj,other"
artwork bears,1,0.002,"noun,verb"
bears some,1,0.002,"verb,other"
some resemblance,1,0.002,"other,noun"
resemblance to,1,0.002,"noun,other"
what one,1,0.002,"other,other"
might expect,1,0.002,"other,verb"
expect from,1,0.002,"verb,other"
sargent it,1,0.002,"adj,other"
lacks authenticity,1,0.002,"noun,noun"
and fails,1,0.002,"other,verb"
fails to,1,0.002,"verb,other"
the nuances,1,0.002,"other,noun"
it applies,1,0.002,"other,noun"
applies to,1,0.002,"noun,other"
to architectural,1,0.002,"other,adj"
architectural subjects,1,0.002,"adj,noun"
base or,1,0.002,"adj,other"
or foundation,1,0.002,"other,verb"
foundation of,1,0.002,"verb,other"
grand structure,1,0.002,"adj,noun"
palace as,1,0.002,"noun,other"
title base,1,0.002,"noun,adj"
soft watercolor,1,0.002,"adj,adj"
watercolor tones,1,0.002,"adj,noun"
lends it,1,0.002,"verb,other"
somewhat dreamlike,1,0.002,"adv,verb"
scene features,1,0.002,"noun,noun"
levels of,1,0.002,"noun,other"
of stone,1,0.002,"other,adv"
stone steps,1,0.002,"adv,noun"
steps leading,1,0.002,"noun,verb"
large column,1,0.002,"adj,noun"
column or,1,0.002,"noun,other"
or support,1,0.002,"other,noun"
support structure,1,0.002,"noun,noun"
steps are,1,0.002,"noun,verb"
are textured,1,0.002,"verb,adj"
textured and,1,0.002,"adj,other"
and shaded,1,0.002,"other,verb"
shaded giving,1,0.002,"verb,verb"
them depth,1,0.002,"other,adj"
are weathered,1,0.002,"verb,verb"
weathered by,1,0.002,"verb,other"
by time,1,0.002,"other,noun"
the column,1,0.002,"other,noun"
column has,1,0.002,"noun,verb"
has ornate,1,0.002,"verb,verb"
ornate capitals,1,0.002,"verb,noun"
capitals indicating,1,0.002,"noun,verb"
indicating classical,1,0.002,"verb,adj"
architectural influences,1,0.002,"adj,noun"
influences which,1,0.002,"noun,other"
in palaces,1,0.002,"other,noun"
palaces and,1,0.002,"noun,other"
other grand,1,0.002,"adj,adj"
grand buildings,1,0.002,"adj,noun"
buildings from,1,0.002,"noun,other"
from previous,1,0.002,"other,adj"
previous centuries,1,0.002,"adj,noun"
centuries the,1,0.002,"noun,other"
slightly skewed,1,0.002,"adv,verb"
skewed drawing,1,0.002,"verb,verb"
eye downwards,1,0.002,"noun,noun"
downwards along,1,0.002,"noun,other"
steps towards,1,0.002,"noun,noun"
building this,1,0.002,"noun,other"
this composition,1,0.002,"other,noun"
composition technique,1,0.002,"noun,noun"
technique adds,1,0.002,"noun,verb"
scale and,1,0.002,"noun,other"
and invites,1,0.002,"other,noun"
invites curiosity,1,0.002,"noun,noun"
curiosity about,1,0.002,"noun,other"
about what,1,0.002,"other,other"
what lies,1,0.002,"other,noun"
lies beyond,1,0.002,"noun,other"
beyond this,1,0.002,"other,other"
this section,1,0.002,"other,noun"
surrounding areas,1,0.002,"verb,noun"
areas are,1,0.002,"noun,verb"
are filled,1,0.002,"verb,verb"
with shadow,1,0.002,"other,verb"
subtle color,1,0.002,"adj,noun"
color variations,1,0.002,"noun,noun"
variations that,1,0.002,"noun,other"
architecture overall,1,0.002,"noun,adj"
history associated,1,0.002,"noun,adj"
such architectural,1,0.002,"adj,adj"
while employing,1,0.002,"other,verb"
employing an,1,0.002,"verb,other"
impressionistic approach,1,0.002,"adj,noun"
serene venetian,1,0.002,"adj,adj"
venetian scene,1,0.002,"adj,noun"
scene under,1,0.002,"noun,other"
title ponte,1,0.002,"noun,noun"
giuseppe di,1,0.002,"noun,adj"
di castello,1,0.002,"adj,noun"
castello venice,1,0.002,"noun,noun"
venice created,1,0.002,"noun,verb"
sargent the,1,0.002,"adj,other"
bridge ponte,1,0.002,"noun,noun"
giuseppe which,1,0.002,"noun,other"
stands majestically,1,0.002,"verb,adv"
majestically over,1,0.002,"adv,other"
tranquil waters,1,0.002,"noun,noun"
waters of,1,0.002,"noun,other"
a canal,1,0.002,"other,adj"
canal the,1,0.002,"adj,other"
by hues,1,0.002,"other,noun"
green creating,1,0.002,"adj,verb"
waterway that,1,0.002,"adv,other"
that runs,1,0.002,"other,noun"
runs through,1,0.002,"noun,other"
the city,1,0.002,"other,noun"
city with,1,0.002,"noun,other"
moored or,1,0.002,"verb,other"
or gently,1,0.002,"other,adv"
gently floating,1,0.002,"adv,verb"
floating adding,1,0.002,"verb,verb"
architecture of,1,0.002,"noun,other"
of venice,1,0.002,"other,noun"
venice is,1,0.002,"noun,verb"
is represented,1,0.002,"verb,adj"
represented in,1,0.002,"adj,other"
background where,1,0.002,"noun,other"
viewer can,1,0.002,"noun,other"
see buildings,1,0.002,"noun,noun"
buildings adorned,1,0.002,"noun,verb"
with shuttered,1,0.002,"other,verb"
and balconies,1,0.002,"other,noun"
balconies these,1,0.002,"noun,other"
these structures,1,0.002,"other,verb"
structures combined,1,0.002,"verb,verb"
bridge provide,1,0.002,"noun,verb"
history reminding,1,0.002,"noun,verb"
reminding us,1,0.002,"verb,other"
us of,1,0.002,"other,other"
rich cultural,1,0.002,"adj,adj"
cultural heritage,1,0.002,"adj,noun"
heritage that,1,0.002,"noun,other"
that venice,1,0.002,"other,noun"
venice embodies,1,0.002,"noun,noun"
embodies the,1,0.002,"noun,other"
