bigrams,count,percentage,pos
mortality solitude,1,0.0001,"noun,noun"
titled naxos,1,0.0001,"verb,adv"
naxos the,1,0.0001,"adv,other"
rectangle dominates,1,0.0001,"verb,noun"
outer edge,1,0.0001,"noun,noun"
edge that,1,0.0001,"noun,other"
covered entirely,1,0.0001,"verb,adv"
entirely by,1,0.0001,"adv,other"
respective colors,1,0.0001,"noun,noun"
while being,1,0.0001,"other,verb"
painted an,1,0.0001,"verb,other"
artist dressed,1,0.0001,"noun,verb"
brush is,1,0.0001,"noun,verb"
meticulously applying,1,0.0001,"adv,verb"
s backside,1,0.0001,"noun,noun"
backside the,1,0.0001,"noun,other"
a carpeted,1,0.0001,"other,verb"
has decorative,1,0.0001,"verb,adj"
decorative wallpaper,1,0.0001,"adj,other"
the impossible,1,0.0001,"other,adj"
impossible posture,1,0.0001,"adj,verb"
painted a,1,0.0001,"verb,other"
pose would,1,0.0001,"verb,other"
upright due,1,0.0001,"adj,adj"
to gravity,1,0.0001,"other,noun"
gravity this,1,0.0001,"noun,other"
this defiance,1,0.0001,"other,noun"
defiance of,1,0.0001,"noun,other"
laws is,1,0.0001,"noun,verb"
shape its,1,0.0001,"verb,other"
or skin,1,0.0001,"other,verb"
creases adding,1,0.0001,"noun,verb"
is contrasted,1,0.0001,"verb,verb"
lighter yellow,1,0.0001,"noun,adj"
textured as,1,0.0001,"verb,other"
outer surface,1,0.0001,"noun,noun"
different dimension,1,0.0001,"adj,noun"
black eyes,1,0.0001,"adj,noun"
eyes peeking,1,0.0001,"noun,verb"
style hint,1,0.0001,"noun,verb"
anthropomorphic inviting,1,0.0001,"adj,verb"
of bracciano,1,0.0001,"other,noun"
bracciano the,1,0.0001,"noun,other"
be shepherds,1,0.0001,"verb,noun"
farmers tending,1,0.0001,"noun,verb"
sheep others,1,0.0001,"verb,noun"
travelers with,1,0.0001,"noun,other"
with horses,1,0.0001,"other,noun"
and carriages,1,0.0001,"other,noun"
carriages suggesting,1,0.0001,"noun,verb"
major road,1,0.0001,"adj,noun"
or thoroughfare,1,0.0001,"other,noun"
thoroughfare the,1,0.0001,"noun,other"
visible ruffs,1,0.0001,"adj,noun"
clouds leading,1,0.0001,"noun,verb"
hillside overlooking,1,0.0001,"adj,verb"
city nestled,1,0.0001,"noun,verb"
european historical,1,0.0001,"adj,adj"
castle providing,1,0.0001,"noun,verb"
anchor point,1,0.0001,"adv,noun"
road and,1,0.0001,"noun,other"
its activity,1,0.0001,"other,noun"
activity suggest,1,0.0001,"noun,verb"
life moving,1,0.0001,"noun,verb"
theater at,1,0.0001,"noun,other"
at taormina,1,0.0001,"other,noun"
taormina the,1,0.0001,"noun,other"
magnificent theater,1,0.0001,"adj,noun"
theater structure,1,0.0001,"noun,noun"
now reduced,1,0.0001,"adv,verb"
to tumbled,1,0.0001,"other,verb"
tumbled columns,1,0.0001,"verb,verb"
and crumbling,1,0.0001,"other,verb"
are overgrown,1,0.0001,"verb,adj"
overgrown with,1,0.0001,"adj,other"
suggesting neglect,1,0.0001,"verb,adj"
neglect and,1,0.0001,"adj,other"
s encroachment,1,0.0001,"noun,verb"
encroachment on,1,0.0001,"verb,other"
human creations,1,0.0001,"adj,noun"
steeply from,1,0.0001,"verb,other"
their ruggedness,1,0.0001,"other,adj"
ruggedness complementing,1,0.0001,"adj,verb"
made ruins,1,0.0001,"verb,verb"
location s,1,0.0001,"verb,noun"
s cultural,1,0.0001,"noun,adj"
history perhaps,1,0.0001,"noun,adv"
vibrant artistic,1,0.0001,"noun,adj"
artistic traditions,1,0.0001,"adj,noun"
traditions associated,1,0.0001,"noun,verb"
theater overall,1,0.0001,"noun,adj"
human achievements,1,0.0001,"adj,noun"
enduring power,1,0.0001,"verb,noun"
skillfully combined,1,0.0001,"adv,verb"
combined elements,1,0.0001,"verb,noun"
charged aspects,1,0.0001,"verb,noun"
grazie and,1,0.0001,"noun,other"
center she,1,0.0001,"noun,other"
expression holding,1,0.0001,"noun,verb"
saints possibly,1,0.0001,"noun,adv"
representing individuals,1,0.0001,"verb,noun"
individuals significant,1,0.0001,"noun,adj"
perugino sought,1,0.0001,"noun,verb"
significant investment,1,0.0001,"adj,noun"
investment in,1,0.0001,"noun,other"
skill by,1,0.0001,"adj,other"
yet varied,1,0.0001,"adv,adj"
aesthetic quality,1,0.0001,"adj,noun"
showcases architectural,1,0.0001,"noun,adj"
grandeur likely,1,0.0001,"verb,adj"
idealized setting,1,0.0001,"verb,verb"
artwork signifies,1,0.0001,"noun,noun"
signifies value,1,0.0001,"noun,noun"
importance often,1,0.0001,"noun,adv"
sacred art,1,0.0001,"verb,adv"
highlight its,1,0.0001,"verb,other"
religious culture,1,0.0001,"adj,noun"
culture overall,1,0.0001,"noun,adj"
grazie is,1,0.0001,"noun,verb"
achievements of,1,0.0001,"noun,other"
appears disproportionately,1,0.0001,"verb,adv"
fluidity suggested,1,0.0001,"noun,verb"
dynamic positioning,1,0.0001,"adj,verb"
striking blue,1,0.0001,"adj,adj"
clothing item,1,0.0001,"verb,noun"
item covering,1,0.0001,"noun,verb"
toward neo,1,0.0001,"other,adj"
by nathan,1,0.0001,"other,other"
oliveira at,1,0.0001,"adj,other"
for lotte,1,0.0001,"other,noun"
lotte suggests,1,0.0001,"noun,verb"
or dedication,1,0.0001,"other,verb"
dedication for,1,0.0001,"verb,other"
caravaggio in,1,0.0001,"adj,other"
cast aside,1,0.0001,"adv,adv"
aside revealing,1,0.0001,"adv,verb"
revealing his,1,0.0001,"verb,other"
a mirroring,1,0.0001,"other,verb"
mirroring effect,1,0.0001,"verb,noun"
sky where,1,0.0001,"adj,other"
where hues,1,0.0001,"other,noun"
or mirage,1,0.0001,"other,verb"
mirage as,1,0.0001,"verb,other"
title miragem,1,0.0001,"noun,adj"
miragem the,1,0.0001,"adj,other"
genre henrique,1,0.0001,"verb,adj"
henrique pousao,1,0.0001,"adj,adj"
pousao the,1,0.0001,"adj,other"
painter has,1,0.0001,"noun,verb"
brightly casting,1,0.0001,"adv,verb"
casting vibrant,1,0.0001,"verb,noun"
vibrant reflections,1,0.0001,"noun,verb"
sails of,1,0.0001,"noun,other"
land appears,1,0.0001,"verb,verb"
rocks jutting,1,0.0001,"noun,noun"
vegetation along,1,0.0001,"noun,other"
as post,1,0.0001,"other,noun"
from impressionist,1,0.0001,"other,verb"
techniques while,1,0.0001,"noun,other"
incorporating their,1,0.0001,"verb,other"
unique stylistic,1,0.0001,"noun,adj"
choices this,1,0.0001,"noun,other"
beauty evoking,1,0.0001,"noun,verb"
peace associated,1,0.0001,"noun,verb"
with spending,1,0.0001,"other,noun"
time near,1,0.0001,"noun,other"
by simplified,1,0.0001,"other,verb"
exaggerated curves,1,0.0001,"verb,noun"
introspection this,1,0.0001,"verb,other"
of moore,1,0.0001,"other,noun"
modern sculpture,1,0.0001,"adj,noun"
museum garden,1,0.0001,"noun,noun"
young sailor,1,0.0001,"adj,verb"
sailor ii,1,0.0001,"verb,adj"
sailor suit,1,0.0001,"verb,noun"
a badge,1,0.0001,"other,noun"
badge or,1,0.0001,"noun,other"
sailor the,1,0.0001,"verb,other"
thigh indicating,1,0.0001,"adj,verb"
smile he,1,0.0001,"noun,other"
gaze in,1,0.0001,"verb,other"
patterned object,1,0.0001,"verb,adj"
youthful charm,1,0.0001,"adj,noun"
or parody,1,0.0001,"other,noun"
parody of,1,0.0001,"noun,other"
venus of,1,0.0001,"verb,other"
of urbino,1,0.0001,"other,noun"
urbino by,1,0.0001,"noun,other"
titian this,1,0.0001,"adj,other"
this original,1,0.0001,"other,adj"
venus due,1,0.0001,"verb,adj"
cupid in,1,0.0001,"adj,other"
shown there,1,0.0001,"verb,adv"
that depart,1,0.0001,"other,adj"
depart from,1,0.0001,"adj,other"
altered instead,1,0.0001,"adj,adv"
now depicted,1,0.0001,"adv,verb"
modern style,1,0.0001,"adj,noun"
style white,1,0.0001,"noun,adj"
jeans this,1,0.0001,"noun,other"
adds anachronistic,1,0.0001,"verb,adj"
anachronistic and,1,0.0001,"adj,other"
and humorous,1,0.0001,"other,adj"
humorous elements,1,0.0001,"adj,noun"
additional character,1,0.0001,"adj,noun"
foreground that,1,0.0001,"noun,other"
that wasn,1,0.0001,"other,adj"
wasn t,1,0.0001,"adj,noun"
t present,1,0.0001,"noun,adj"
and absurdity,1,0.0001,"other,noun"
absurdity 3,1,0.0001,"noun,other"
setting remains,1,0.0001,"verb,verb"
remains similar,1,0.0001,"verb,adj"
similar but,1,0.0001,"adj,other"
few subtle,1,0.0001,"adj,verb"
differences the,1,0.0001,"noun,other"
the curtains,1,0.0001,"other,noun"
curtains are,1,0.0001,"noun,verb"
as richly,1,0.0001,"other,adv"
are slight,1,0.0001,"verb,adj"
slight variations,1,0.0001,"adj,noun"
textures used,1,0.0001,"noun,verb"
throughout 4,1,0.0001,"other,other"
to match,1,0.0001,"other,verb"
her modern,1,0.0001,"other,adj"
she now,1,0.0001,"other,adv"
now looks,1,0.0001,"adv,noun"
contemporary than,1,0.0001,"adj,other"
expected in,1,0.0001,"verb,other"
authentic high,1,0.0001,"adj,adj"
painting 5,1,0.0001,"noun,other"
or logo,1,0.0001,"other,noun"
logo in,1,0.0001,"noun,other"
image was,1,0.0001,"noun,verb"
who wanted,1,0.0001,"other,verb"
wanted to,1,0.0001,"verb,other"
to claim,1,0.0001,"other,noun"
claim credit,1,0.0001,"noun,noun"
credit for,1,0.0001,"noun,other"
it obscures,1,0.0001,"other,noun"
obscures any,1,0.0001,"noun,other"
been there,1,0.0001,"verb,adv"
there originally,1,0.0001,"adv,adv"
originally the,1,0.0001,"adv,other"
humor and,1,0.0001,"noun,other"
creativity of,1,0.0001,"noun,other"
such parodies,1,0.0001,"adj,noun"
parodies often,1,0.0001,"noun,adv"
often lie,1,0.0001,"adv,adj"
a comical,1,0.0001,"other,adj"
comical effect,1,0.0001,"adj,noun"
effect when,1,0.0001,"noun,other"
when compared,1,0.0001,"other,verb"
overlap within,1,0.0001,"other,other"
used line,1,0.0001,"verb,noun"
provence i,1,0.0001,"noun,adj"
determine how,1,0.0001,"verb,other"
painting relates,1,0.0001,"noun,noun"
relates specifically,1,0.0001,"noun,adv"
to provence,1,0.0001,"other,noun"
cloud holding,1,0.0001,"adj,verb"
holding rosary,1,0.0001,"verb,adj"
rosary beads,1,0.0001,"adj,verb"
beads with,1,0.0001,"verb,other"
blessing she,1,0.0001,"verb,other"
light often,1,0.0001,"adj,adv"
symbolizing divinity,1,0.0001,"verb,noun"
grace flanking,1,0.0001,"noun,verb"
saint joachim,1,0.0001,"noun,noun"
joachim and,1,0.0001,"noun,other"
anne the,1,0.0001,"verb,other"
traditional parents,1,0.0001,"adj,noun"
parents of,1,0.0001,"noun,other"
mary according,1,0.0001,"adj,verb"
tradition they,1,0.0001,"noun,other"
style portraiture,1,0.0001,"noun,noun"
slightly toward,1,0.0001,"adv,other"
toward mary,1,0.0001,"other,adj"
of blessing,1,0.0001,"other,verb"
blessing he,1,0.0001,"verb,other"
weeping her,1,0.0001,"verb,other"
indicate grief,1,0.0001,"verb,noun"
vision before,1,0.0001,"verb,other"
the modesty,1,0.0001,"other,adj"
heavenly nature,1,0.0001,"adv,noun"
highlights mary,1,0.0001,"noun,adj"
a printing,1,0.0001,"other,verb"
press the,1,0.0001,"noun,other"
be operating,1,0.0001,"verb,verb"
operating or,1,0.0001,"verb,other"
machine while,1,0.0001,"noun,other"
offering guidance,1,0.0001,"verb,noun"
guidance both,1,0.0001,"noun,other"
professional context,1,0.0001,"adj,adj"
and machines,1,0.0001,"other,noun"
machines i,1,0.0001,"noun,adj"
i implies,1,0.0001,"adj,noun"
series exploring,1,0.0001,"noun,verb"
las nieves,1,0.0001,"adj,noun"
nieves micaela,1,0.0001,"noun,noun"
micaela fourdinier,1,0.0001,"noun,adv"
fourdinier she,1,0.0001,"adv,other"
showcases her,1,0.0001,"noun,other"
details adorned,1,0.0001,"noun,verb"
overall beauty,1,0.0001,"adj,noun"
attire maria,1,0.0001,"noun,noun"
indoors as,1,0.0001,"noun,other"
the framed,1,0.0001,"other,verb"
frame also,1,0.0001,"noun,adv"
contains some,1,0.0001,"verb,other"
says from,1,0.0001,"verb,other"
rendered from,1,0.0001,"verb,other"
from maria,1,0.0001,"other,noun"
maria s,1,0.0001,"noun,noun"
flower patterns,1,0.0001,"noun,noun"
artist luis,1,0.0001,"noun,adj"
luis paret,1,0.0001,"adj,noun"
alcazar has,1,0.0001,"verb,verb"
and bring,1,0.0001,"other,adj"
colorful oil,1,0.0001,"adj,noun"
as given,1,0.0001,"other,verb"
is hip,1,0.0001,"verb,noun"
hoorah and,1,0.0001,"noun,other"
by karel,1,0.0001,"other,noun"
creatures painted,1,0.0001,"verb,verb"
which makes,1,0.0001,"other,verb"
colors pop,1,0.0001,"noun,noun"
somewhat dynamic,1,0.0001,"adv,adj"
flowing with,1,0.0001,"verb,other"
impact this,1,0.0001,"noun,other"
directness avoiding,1,0.0001,"noun,verb"
surfaces typical,1,0.0001,"noun,adj"
not easily,1,0.0001,"adv,adv"
easily identifiable,1,0.0001,"adv,adj"
specific animal,1,0.0001,"adj,noun"
being which,1,0.0001,"verb,other"
representation each,1,0.0001,"noun,other"
exuberance as,1,0.0001,"noun,other"
title hip,1,0.0001,"noun,noun"
hoorah the,1,0.0001,"noun,other"
brushwork reflect,1,0.0001,"noun,noun"
reflect karel,1,0.0001,"noun,noun"
the marketplace,1,0.0001,"other,noun"
marketplace at,1,0.0001,"noun,other"
at pirna,1,0.0001,"other,noun"
pirna it,1,0.0001,"noun,other"
ornate architectural,1,0.0001,"verb,adj"
european portraiture,1,0.0001,"adj,noun"
activities people,1,0.0001,"noun,noun"
some riding,1,0.0001,"other,verb"
marketplace environment,1,0.0001,"noun,noun"
with rows,1,0.0001,"other,verb"
small shops,1,0.0001,"adj,verb"
or stalls,1,0.0001,"other,noun"
floor indicative,1,0.0001,"noun,adj"
commercial area,1,0.0001,"adj,noun"
been typical,1,0.0001,"verb,adj"
square above,1,0.0001,"noun,other"
these ground,1,0.0001,"other,noun"
level spaces,1,0.0001,"noun,noun"
spaces there,1,0.0001,"noun,adv"
are upper,1,0.0001,"verb,adj"
upper levels,1,0.0001,"adj,noun"
levels where,1,0.0001,"noun,other"
and facades,1,0.0001,"other,noun"
facades are,1,0.0001,"noun,verb"
elaborate showcasing,1,0.0001,"adj,verb"
rococo influence,1,0.0001,"noun,noun"
columns sconces,1,0.0001,"verb,noun"
sconces and,1,0.0001,"noun,other"
intricate wrought,1,0.0001,"adj,adj"
wrought ironwork,1,0.0001,"adj,noun"
ironwork the,1,0.0001,"noun,other"
and skillful,1,0.0001,"other,adj"
dimensionality making,1,0.0001,"adj,verb"
almost life,1,0.0001,"adv,noun"
fullness and,1,0.0001,"noun,other"
an increasingly,1,0.0001,"other,adv"
increasingly sophisticated,1,0.0001,"adv,adj"
sophisticated society,1,0.0001,"adj,noun"
realistic indicative,1,0.0001,"adj,adj"
table creating,1,0.0001,"noun,verb"
domesticity or,1,0.0001,"noun,other"
perhaps anticipation,1,0.0001,"adv,noun"
table we,1,0.0001,"noun,other"
dark suitcase,1,0.0001,"noun,adj"
imply someone,1,0.0001,"noun,noun"
someone preparing,1,0.0001,"noun,verb"
home several,1,0.0001,"noun,adj"
bottles possibly,1,0.0001,"noun,adv"
liquids such,1,0.0001,"verb,adj"
water wine,1,0.0001,"noun,noun"
or oil,1,0.0001,"other,noun"
oil arranged,1,0.0001,"noun,verb"
in no,1,0.0001,"other,other"
no particular,1,0.0001,"other,adj"
particular order,1,0.0001,"adj,noun"
order a,1,0.0001,"noun,other"
empty a,1,0.0001,"adj,other"
object inside,1,0.0001,"adj,adv"
it although,1,0.0001,"other,other"
the contents,1,0.0001,"other,noun"
angle a,1,0.0001,"verb,other"
bowl which,1,0.0001,"adj,other"
glass though,1,0.0001,"noun,other"
though its,1,0.0001,"other,other"
indistinct the,1,0.0001,"verb,other"
cluttered manner,1,0.0001,"verb,noun"
each item,1,0.0001,"other,noun"
item contributing,1,0.0001,"noun,verb"
table give,1,0.0001,"noun,adj"
reflections adds,1,0.0001,"verb,verb"
the berlin,1,0.0001,"other,verb"
berlin potsdam,1,0.0001,"verb,noun"
potsdam railway,1,0.0001,"noun,noun"
railway depicts,1,0.0001,"noun,verb"
of steam,1,0.0001,"other,noun"
steam locomotives,1,0.0001,"noun,noun"
locomotives the,1,0.0001,"noun,other"
a steam,1,0.0001,"other,noun"
steam train,1,0.0001,"noun,noun"
train on,1,0.0001,"noun,other"
on tracks,1,0.0001,"other,noun"
tracks leading,1,0.0001,"noun,verb"
the railway,1,0.0001,"other,noun"
railway tracks,1,0.0001,"noun,noun"
tracks there,1,0.0001,"noun,adv"
people near,1,0.0001,"noun,other"
track giving,1,0.0001,"noun,verb"
the steam,1,0.0001,"other,noun"
steam from,1,0.0001,"noun,other"
the train,1,0.0001,"other,noun"
train engine,1,0.0001,"noun,noun"
engine is,1,0.0001,"noun,verb"
industrial age,1,0.0001,"adj,noun"
shadows would,1,0.0001,"noun,other"
long as,1,0.0001,"adv,other"
between rural,1,0.0001,"other,adj"
the emerging,1,0.0001,"other,verb"
emerging industrialization,1,0.0001,"verb,noun"
industrialization of,1,0.0001,"noun,other"
maria bicknell,1,0.0001,"noun,noun"
bicknell she,1,0.0001,"noun,other"
neatly parted,1,0.0001,"adv,verb"
parted in,1,0.0001,"verb,other"
length dress,1,0.0001,"noun,noun"
titled figure,1,0.0001,"verb,noun"
figure sur,1,0.0001,"noun,noun"
sur fond,1,0.0001,"noun,noun"
fond d,1,0.0001,"noun,noun"
d arbre,1,0.0001,"noun,adj"
arbre the,1,0.0001,"adj,other"
bazaine and,1,0.0001,"verb,other"
abstract suggesting,1,0.0001,"adj,verb"
has hints,1,0.0001,"verb,noun"
title indicating,1,0.0001,"noun,verb"
freedom associated,1,0.0001,"noun,verb"
responses as,1,0.0001,"noun,other"
larger boats,1,0.0001,"adj,noun"
large sails,1,0.0001,"adj,noun"
billowing gently,1,0.0001,"noun,adv"
not currently,1,0.0001,"adv,adv"
currently sailing,1,0.0001,"adv,verb"
sailing the,1,0.0001,"verb,other"
boats adding,1,0.0001,"noun,verb"
land with,1,0.0001,"verb,other"
coastline of,1,0.0001,"noun,other"
of concarneau,1,0.0001,"other,noun"
concarneau a,1,0.0001,"noun,other"
french riviera,1,0.0001,"adj,noun"
riviera known,1,0.0001,"noun,verb"
its harbor,1,0.0001,"other,noun"
celebrated over,1,0.0001,"verb,other"
represent justice,1,0.0001,"adj,noun"
justice divine,1,0.0001,"noun,adj"
vengeance and,1,0.0001,"adv,other"
and crime,1,0.0001,"other,noun"
crime at,1,0.0001,"noun,other"
figure radiates,1,0.0001,"noun,verb"
light holding,1,0.0001,"adj,verb"
and scales,1,0.0001,"other,verb"
justice in,1,0.0001,"noun,other"
other symbolizing,1,0.0001,"adj,verb"
symbolizing order,1,0.0001,"verb,noun"
the pursuit,1,0.0001,"other,noun"
pursuit of,1,0.0001,"noun,other"
of rightness,1,0.0001,"other,verb"
rightness this,1,0.0001,"verb,other"
justice on,1,0.0001,"noun,other"
figure adorned,1,0.0001,"noun,verb"
suggests royalty,1,0.0001,"verb,noun"
authority holds,1,0.0001,"noun,verb"
scepter indicating,1,0.0001,"adj,verb"
over matters,1,0.0001,"other,noun"
matters of,1,0.0001,"noun,other"
of state,1,0.0001,"other,noun"
vengeance as,1,0.0001,"adv,other"
it pursues,1,0.0001,"other,verb"
pursues a,1,0.0001,"verb,other"
running in,1,0.0001,"verb,other"
others above,1,0.0001,"noun,other"
represents crime,1,0.0001,"verb,noun"
crime the,1,0.0001,"noun,other"
panic which,1,0.0001,"noun,other"
and righteous,1,0.0001,"other,adj"
righteous demeanor,1,0.0001,"adj,noun"
demeanor of,1,0.0001,"noun,other"
and punitive,1,0.0001,"other,adj"
punitive aura,1,0.0001,"adj,noun"
vengeance the,1,0.0001,"adv,other"
dramatic emotion,1,0.0001,"adj,noun"
emotion personal,1,0.0001,"noun,adj"
in mythological,1,0.0001,"other,adj"
highly charged,1,0.0001,"adv,verb"
charged manner,1,0.0001,"verb,noun"
collage that,1,0.0001,"noun,other"
monochromatic contrast,1,0.0001,"adj,noun"
stark counterpoint,1,0.0001,"verb,noun"
surrounding riot,1,0.0001,"verb,noun"
hues adds,1,0.0001,"noun,verb"
collage are,1,0.0001,"noun,verb"
at seemingly,1,0.0001,"other,adv"
random angles,1,0.0001,"noun,verb"
angles overall,1,0.0001,"verb,adj"
contrast embodying,1,0.0001,"noun,verb"
as championed,1,0.0001,"other,adj"
like eduardo,1,0.0001,"other,noun"
viana it,1,0.0001,"noun,other"
titled volga,1,0.0001,"verb,adv"
volga lagoon,1,0.0001,"adv,adj"
lagoon by,1,0.0001,"adj,other"
vasilyev this,1,0.0001,"noun,other"
using detailed,1,0.0001,"verb,verb"
lagoon or,1,0.0001,"adj,other"
some reeds,1,0.0001,"other,noun"
reeds along,1,0.0001,"noun,other"
naturalistic quality,1,0.0001,"adj,noun"
rainbow and,1,0.0001,"noun,other"
and waterfall,1,0.0001,"other,noun"
waterfall in,1,0.0001,"noun,other"
rainbow appears,1,0.0001,"noun,verb"
solid straight,1,0.0001,"adj,adj"
straight arc,1,0.0001,"adj,adj"
arc with,1,0.0001,"adj,other"
with bands,1,0.0001,"other,noun"
